km_age,mark,model,power,segment,state,transmission,year,engine_type,region,body_type,color,drive_type,wheell_type,condition,owners_count,customs_cleared,price
188500,SUBARU,FORESTER,150,MEDIUM,used,AUTOMATIC,2008,GASOLINE,Москва,внедорожник 5 дв.,серебристый,полный,Левый,Не требует ремонта,2 владельца,Растаможен,707000
123661,VOLKSWAGEN,CARAVELLE,102,MEDIUM,used,MECHANICAL,2015,DIESEL,Москва,минивэн,пурпурный,передний,Левый,Не требует ремонта,3 или более,Растаможен,1708000
188100,FORD,FOCUS,115,MEDIUM,used,MECHANICAL,2009,GASOLINE,Балашиха,хэтчбек 5 дв.,красный,передний,Левый,Не требует ремонта,3 или более,Растаможен,319000
128887,MERCEDES,E_KLASSE,184,PREMIUM,used,AUTOMATIC,2014,GASOLINE,Москва,седан,чёрный,задний,Левый,Не требует ремонта,3 или более,Растаможен,1486000
2915,SUZUKI,VITARA,117,MEDIUM,used,AUTOMATIC,2019,GASOLINE,Москва,внедорожник 5 дв.,серый,передний,Левый,Не требует ремонта,2 владельца,Растаможен,1249000
122000,NISSAN,QASHQAI,141,MEDIUM,used,MECHANICAL,2007,GASOLINE,Москва,внедорожник 5 дв.,красный,передний,Левый,Не требует ремонта,1 владелец,Растаможен,549000
0,NISSAN,X_TRAIL,144,MEDIUM,new,VARIATOR,2020,GASOLINE,Москва,внедорожник 5 дв.,чёрный,неизвестно,Левый,Новая,0 владелецев,Растаможен,2025000
80000,AUDI,A5,211,PREMIUM,used,ROBOT,2011,GASOLINE,Москва,кабриолет,белый,полный,Левый,Не требует ремонта,2 владельца,Растаможен,1280000
113842,VOLKSWAGEN,TIGUAN,150,MEDIUM,used,ROBOT,2017,DIESEL,Москва,внедорожник 5 дв.,коричневый,полный,Левый,Не требует ремонта,3 или более,Растаможен,1846000
52000,NISSAN,QASHQAI,144,MEDIUM,used,VARIATOR,2017,GASOLINE,Москва,внедорожник 5 дв.,чёрный,полный,Левый,Не требует ремонта,1 владелец,Растаможен,1530000
0,MERCEDES,S_CLASS_MAYBACH,367,PREMIUM,new,AUTOMATIC,2019,GASOLINE,Москва,седан,чёрный,неизвестно,Левый,Новая,0 владелецев,Растаможен,13493200
87000,BMW,M5,560,PREMIUM,used,ROBOT,2013,GASOLINE,Москва,седан,серый,задний,Левый,Не требует ремонта,3 или более,Растаможен,2375000
52113,HYUNDAI,CRETA,123,MEDIUM,used,MECHANICAL,2018,GASOLINE,Москва,внедорожник 5 дв.,белый,передний,Левый,Не требует ремонта,1 владелец,Растаможен,1210000
35491,VOLKSWAGEN,TIGUAN,150,MEDIUM,used,ROBOT,2015,GASOLINE,Москва,внедорожник 5 дв.,чёрный,передний,Левый,Не требует ремонта,1 владелец,Растаможен,1199000
253547,KIA,CEED,129,MEDIUM,used,AUTOMATIC,2012,GASOLINE,Москва,хэтчбек 5 дв.,чёрный,передний,Левый,Не требует ремонта,2 владельца,Растаможен,599000
0,MITSUBISHI,PAJERO_SPORT,181,MEDIUM,new,AUTOMATIC,2020,DIESEL,Москва,внедорожник 5 дв.,белый,неизвестно,Левый,Новая,0 владелецев,Растаможен,3110580
69286,VOLKSWAGEN,TOUAREG,249,PREMIUM,used,AUTOMATIC,2018,DIESEL,Москва,внедорожник 5 дв.,чёрный,полный,Левый,Не требует ремонта,2 владельца,Растаможен,3897000
43332,TOYOTA,LAND_CRUISER,309,PREMIUM,used,AUTOMATIC,2018,GASOLINE,Балашиха,внедорожник 5 дв.,чёрный,полный,Левый,Не требует ремонта,3 или более,Растаможен,4399000
0,NISSAN,X_TRAIL,144,MEDIUM,new,VARIATOR,2020,GASOLINE,Химки,внедорожник 5 дв.,чёрный,неизвестно,Левый,Новая,0 владелецев,Растаможен,2121000
51590,LEXUS,RX,238,PREMIUM,used,AUTOMATIC,2017,GASOLINE,Балашиха,внедорожник 5 дв.,чёрный,полный,Левый,Не требует ремонта,1 владелец,Растаможен,2999000
135605,FORD,KUGA,182,MEDIUM,used,AUTOMATIC,2013,GASOLINE,Балашиха,внедорожник 5 дв.,серый,полный,Левый,Не требует ремонта,1 владелец,Растаможен,879000
125000,NISSAN,QASHQAI,141,MEDIUM,used,VARIATOR,2007,GASOLINE,Москва,внедорожник 5 дв.,серебристый,передний,Левый,Не требует ремонта,3 или более,Растаможен,530000
0,MERCEDES,GLE_KLASSE,330,PREMIUM,new,AUTOMATIC,2020,DIESEL,Москва,внедорожник 5 дв.,синий,неизвестно,Левый,Новая,0 владелецев,Растаможен,7943040
11956,AUDI,Q3,150,PREMIUM,used,ROBOT,2019,GASOLINE,Москва,внедорожник 5 дв.,голубой,передний,Левый,Не требует ремонта,1 владелец,Растаможен,3449000
0,NISSAN,QASHQAI,144,MEDIUM,new,VARIATOR,2020,GASOLINE,Химки,внедорожник 5 дв.,белый,неизвестно,Левый,Новая,0 владелецев,Растаможен,1973000
222952,KIA,CEED,129,MEDIUM,used,AUTOMATIC,2012,GASOLINE,Балашиха,хэтчбек 5 дв.,красный,передний,Левый,Не требует ремонта,2 владельца,Растаможен,609000
41109,RENAULT,SANDERO,113,ECONOMY,used,MECHANICAL,2017,GASOLINE,Москва,хэтчбек 5 дв.,белый,передний,Левый,Не требует ремонта,1 владелец,Растаможен,659000
120611,SEAT,LEON,160,MEDIUM,used,ROBOT,2011,GASOLINE,Москва,хэтчбек 5 дв.,серый,передний,Левый,Не требует ремонта,3 или более,Растаможен,400000
0,MERCEDES,E_KLASSE,197,PREMIUM,new,AUTOMATIC,2020,GASOLINE,Москва,седан,чёрный,неизвестно,Левый,Новая,0 владелецев,Растаможен,4056850
0,NISSAN,QASHQAI,144,MEDIUM,new,VARIATOR,2020,GASOLINE,Химки,внедорожник 5 дв.,белый,неизвестно,Левый,Новая,0 владелецев,Растаможен,1839000
58000,NISSAN,X_TRAIL,130,MEDIUM,used,MECHANICAL,2018,DIESEL,Москва,внедорожник 5 дв.,белый,полный,Левый,Не требует ремонта,1 владелец,Растаможен,1535000
118000,KIA,SORENTO,197,MEDIUM,used,AUTOMATIC,2013,DIESEL,Москва,внедорожник 5 дв.,бежевый,полный,Левый,Не требует ремонта,2 владельца,Растаможен,1325000
16568,MERCEDES,E_KLASSE,333,PREMIUM,used,AUTOMATIC,2017,GASOLINE,Москва,купе,синий,полный,Левый,Не требует ремонта,2 владельца,Растаможен,4498000
0,VAZ,GRANTA,87,ECONOMY,new,MECHANICAL,2020,GASOLINE,Москва,седан,коричневый,неизвестно,Левый,Новая,0 владелецев,Растаможен,527000
120000,FORD,FOCUS,115,MEDIUM,used,MECHANICAL,2008,GASOLINE,Москва,седан,серебристый,передний,Левый,Не требует ремонта,1 владелец,Растаможен,369000
0,SKODA,KODIAQ,150,MEDIUM,new,ROBOT,2020,GASOLINE,Москва,внедорожник 5 дв.,белый,неизвестно,Левый,Новая,0 владелецев,Растаможен,1923500
134000,CITROEN,C4,120,MEDIUM,used,AUTOMATIC,2012,GASOLINE,Москва,хэтчбек 5 дв.,серый,передний,Левый,Не требует ремонта,1 владелец,Растаможен,494000
84000,OPEL,ANTARA,167,MEDIUM,used,AUTOMATIC,2014,GASOLINE,Москва и Московская область,внедорожник 5 дв.,серебристый,полный,Левый,Не требует ремонта,1 владелец,Растаможен,990000
20935,BMW,1ER,136,PREMIUM,used,AUTOMATIC,2019,GASOLINE,Москва,хэтчбек 5 дв.,чёрный,задний,Левый,Не требует ремонта,2 владельца,Растаможен,1870000
49664,MERCEDES,GLC_KLASSE,170,PREMIUM,used,AUTOMATIC,2015,DIESEL,Москва,внедорожник 5 дв.,серый,полный,Левый,Не требует ремонта,1 владелец,Растаможен,2299000
0,MERCEDES,GLA_CLASS,150,PREMIUM,new,ROBOT,2020,GASOLINE,Жуковка,внедорожник 5 дв.,синий,неизвестно,Левый,Новая,0 владелецев,Растаможен,2820772
150000,VAZ,KALINA,106,ECONOMY,used,MECHANICAL,2015,GASOLINE,Москва,универсал 5 дв.,коричневый,передний,Левый,Не требует ремонта,1 владелец,Растаможен,349000
122366,VOLVO,XC60,205,PREMIUM,used,AUTOMATIC,2011,DIESEL,Москва,внедорожник 5 дв.,чёрный,полный,Левый,Не требует ремонта,2 владельца,Растаможен,1129000
162685,VOLKSWAGEN,GOLF,102,MEDIUM,used,MECHANICAL,2010,GASOLINE,Москва,хэтчбек 5 дв.,серебристый,передний,Левый,Не требует ремонта,3 или более,Растаможен,515000
194396,MITSUBISHI,LANCER,117,MEDIUM,used,MECHANICAL,2012,GASOLINE,Москва,седан,серебристый,передний,Левый,Не требует ремонта,2 владельца,Растаможен,500000
205879,NISSAN,X_TRAIL,169,MEDIUM,used,VARIATOR,2011,GASOLINE,Москва,внедорожник 5 дв.,чёрный,полный,Левый,Не требует ремонта,1 владелец,Растаможен,875000
0,MITSUBISHI,OUTLANDER,146,MEDIUM,new,VARIATOR,2020,GASOLINE,Москва,внедорожник 5 дв.,серый,неизвестно,Левый,Новая,0 владелецев,Растаможен,1976000
169427,MERCEDES,VIANO,258,PREMIUM,used,AUTOMATIC,2012,GASOLINE,Москва,минивэн,чёрный,задний,Левый,Не требует ремонта,3 или более,Растаможен,1499000
77000,AUDI,Q5,225,PREMIUM,used,AUTOMATIC,2014,GASOLINE,Москва,внедорожник 5 дв.,чёрный,полный,Левый,Не требует ремонта,1 владелец,Растаможен,1669000
118005,LEXUS,IS,208,PREMIUM,used,AUTOMATIC,2014,GASOLINE,Москва,седан,синий,задний,Левый,Не требует ремонта,3 или более,Растаможен,1769000
0,NISSAN,TERRANO,143,ECONOMY,new,MECHANICAL,2020,GASOLINE,Москва,внедорожник 5 дв.,коричневый,неизвестно,Левый,Новая,0 владелецев,Растаможен,1365000
85000,NISSAN,QASHQAI,144,MEDIUM,used,VARIATOR,2016,GASOLINE,Москва,внедорожник 5 дв.,серый,передний,Левый,Не требует ремонта,1 владелец,Растаможен,1303000
0,MITSUBISHI,OUTLANDER,146,MEDIUM,new,VARIATOR,2020,GASOLINE,Москва,внедорожник 5 дв.,серебристый,неизвестно,Левый,Новая,0 владелецев,Растаможен,2156500
180000,NISSAN,MURANO,234,MEDIUM,used,VARIATOR,2007,GASOLINE,Москва,внедорожник 5 дв.,серебристый,полный,Левый,Не требует ремонта,3 или более,Растаможен,550000
149443,VOLKSWAGEN,POLO,105,ECONOMY,used,AUTOMATIC,2012,GASOLINE,Москва,седан,синий,передний,Левый,Не требует ремонта,1 владелец,Растаможен,485000
5282,MINI,CLUBMAN,192,PREMIUM,used,AUTOMATIC,2016,GASOLINE,Москва,универсал 5 дв.,фиолетовый,полный,Левый,Не требует ремонта,1 владелец,Растаможен,1790333
108000,HYUNDAI,SANTA_FE,197,MEDIUM,used,AUTOMATIC,2013,DIESEL,Москва,внедорожник 5 дв.,коричневый,полный,Левый,Не требует ремонта,2 владельца,Растаможен,1350000
0,RENAULT,LOGAN,82,ECONOMY,new,MECHANICAL,2020,GASOLINE,Москва,седан,серый,неизвестно,Левый,Новая,0 владелецев,Растаможен,759010
